Province_Code,Province,Sub District_Code,Sub District,housing_demand_2022,type_below_A,type_A_rent,type_A_lease_purchase,type_B_lease_purchase,type_C_lease_purchase,type_D_lease_purchase,Region,KMeans_Cluster,Agglomerative_Cluster,ref,LAT,LONG
66,Phichit,6,Pho Thale,201,48,46,47,19,14,26,Northern,Cluster 0,3,phothale,16.059,100.326
66,Phichit,6,Pho Thale,201,48,46,47,19,14,26,Northern,Cluster 0,3,phothale,16.147,100.207
66,Phichit,6,Pho Thale,201,48,46,47,19,14,26,Northern,Cluster 0,3,phothale,15.966,100.212
66,Phichit,6,Pho Thale,201,48,46,47,19,14,26,Northern,Cluster 0,3,phothale,16.078,100.18
66,Phichit,6,Pho Thale,201,48,46,47,19,14,26,Northern,Cluster 0,3,phothale,16.025,100.2
66,Phichit,7,Sam Ngam,149,36,34,35,14,10,19,Northern,Cluster 0,3,samngam,16.432,100.212
66,Phichit,7,Sam Ngam,149,36,34,35,14,10,19,Northern,Cluster 0,3,samngam,16.585,100.219
66,Phichit,7,Sam Ngam,149,36,34,35,14,10,19,Northern,Cluster 0,3,samngam,16.498,100.213
66,Phichit,7,Sam Ngam,149,36,34,35,14,10,19,Northern,Cluster 0,3,samngam,16.408,100.136
66,Phichit,7,Sam Ngam,149,36,34,35,14,10,19,Northern,Cluster 0,3,samngam,16.389,100.044
66,Phichit,8,Thap Khlo,162,39,37,38,15,11,21,Northern,Cluster 0,3,thapkhlo,16.189,100.568
66,Phichit,9,Sak Lek,84,20,19,20,8,6,11,Northern,Cluster 0,3,saklek,16.522,100.556
66,Phichit,9,Sak Lek,84,20,19,20,8,6,11,Northern,Cluster 0,3,saklek,16.552,100.559
66,Phichit,9,Sak Lek,84,20,19,20,8,6,11,Northern,Cluster 0,3,saklek,16.544,100.527
66,Phichit,9,Sak Lek,84,20,19,20,8,6,11,Northern,Cluster 0,3,saklek,16.489,100.555
66,Phichit,9,Sak Lek,84,20,19,20,8,6,11,Northern,Cluster 0,3,saklek,16.486,100.461
66,Phichit,10,Bueng Na Rang,105,25,24,25,10,7,14,Northern,Cluster 0,3,buengnarang,16.208,100.231
66,Phichit,10,Bueng Na Rang,105,25,24,25,10,7,14,Northern,Cluster 0,3,buengnarang,16.121,100.147
66,Phichit,10,Bueng Na Rang,105,25,24,25,10,7,14,Northern,Cluster 0,3,buengnarang,16.162,100.111
66,Phichit,10,Bueng Na Rang,105,25,24,25,10,7,14,Northern,Cluster 0,3,buengnarang,16.205,100.163
66,Phichit,10,Bueng Na Rang,105,25,24,25,10,7,14,Northern,Cluster 0,3,buengnarang,16.225,100.073
66,Phichit,11,Dong Charoen,61,15,14,14,6,4,8,Northern,Cluster 0,3,dongcharoen,16.028,100.648
66,Phichit,11,Dong Charoen,61,15,14,14,6,4,8,Northern,Cluster 0,3,dongcharoen,16.004,100.609
66,Phichit,11,Dong Charoen,61,15,14,14,6,4,8,Northern,Cluster 0,3,dongcharoen,16.042,100.568
66,Phichit,11,Dong Charoen,61,15,14,14,6,4,8,Northern,Cluster 0,3,dongcharoen,16.0,100.741
66,Phichit,11,Dong Charoen,61,15,14,14,6,4,8,Northern,Cluster 0,3,dongcharoen,15.972,100.536
66,Phichit,12,Wachirabarami,107,26,25,25,10,7,14,Northern,Cluster 0,3,wachirabarami,16.597,100.114
66,Phichit,12,Wachirabarami,107,26,25,25,10,7,14,Northern,Cluster 0,3,wachirabarami,16.563,100.091
66,Phichit,12,Wachirabarami,107,26,25,25,10,7,14,Northern,Cluster 0,3,wachirabarami,16.484,100.053
66,Phichit,12,Wachirabarami,107,26,25,25,10,7,14,Northern,Cluster 0,3,wachirabarami,16.495,100.128
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.42,101.156
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.341,101.153
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.396,101.164
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.478,101.203
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.322,101.187
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.146,101.138
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.507,101.146
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.471,101.25
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.191,101.067
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.266,101.027
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.59,101.134
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.39,101.218
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.347,101.056
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.322,101.299
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.229,101.23
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.449,100.972
67,Phetchabun,1,Mueang Phetchabun,756,131,192,202,90,58,83,Northern,Cluster 1,1,mueangphetchabun,16.505,101.383
67,Phetchabun,2,Chon Daen,284,49,72,76,34,22,31,Northern,Cluster 0,1,chondaen,16.092,100.832
67,Phetchabun,2,Chon Daen,284,49,72,76,34,22,31,Northern,Cluster 0,1,chondaen,16.18,100.726
67,Phetchabun,2,Chon Daen,284,49,72,76,34,22,31,Northern,Cluster 0,1,chondaen,16.131,100.677
67,Phetchabun,2,Chon Daen,284,49,72,76,34,22,31,Northern,Cluster 0,1,chondaen,16.204,100.792
67,Phetchabun,2,Chon Daen,284,49,72,76,34,22,31,Northern,Cluster 0,1,chondaen,16.035,100.928
67,Phetchabun,2,Chon Daen,284,49,72,76,34,22,31,Northern,Cluster 0,1,chondaen,16.158,100.895
67,Phetchabun,2,Chon Daen,284,49,72,76,34,22,31,Northern,Cluster 0,1,chondaen,16.05,100.744
67,Phetchabun,2,Chon Daen,284,49,72,76,34,22,31,Northern,Cluster 0,1,chondaen,15.983,100.839
67,Phetchabun,2,Chon Daen,284,49,72,76,34,22,31,Northern,Cluster 0,1,chondaen,16.271,100.892
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.839,101.239
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.83,101.206
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.785,101.248
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.811,101.206
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.803,101.284
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.795,101.234
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.72,101.249
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.759,101.293
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.608,101.212
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.844,101.275
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.757,101.22
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.68,101.208
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.794,101.158
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.629,101.178
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.825,101.319
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.677,101.146
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.739,101.143
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.782,101.357
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.581,101.324
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.889,101.346
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.642,101.298
67,Phetchabun,3,Lom Sak,495,86,126,132,59,38,55,Northern,Cluster 1,1,lomsak,16.708,101.304
67,Phetchabun,4,Lom Kao,189,33,48,50,22,15,21,Northern,Cluster 0,3,lomkao,16.857,101.229
67,Phetchabun,4,Lom Kao,189,33,48,50,22,15,21,Northern,Cluster 0,3,lomkao,16.832,101.176
67,Phetchabun,4,Lom Kao,189,33,48,50,22,15,21,Northern,Cluster 0,3,lomkao,16.893,101.242
67,Phetchabun,4,Lom Kao,189,33,48,50,22,15,21,Northern,Cluster 0,3,lomkao,16.929,101.156
67,Phetchabun,4,Lom Kao,189,33,48,50,22,15,21,Northern,Cluster 0,3,lomkao,17.026,101.217
67,Phetchabun,4,Lom Kao,189,33,48,50,22,15,21,Northern,Cluster 0,3,lomkao,16.857,101.095
67,Phetchabun,4,Lom Kao,189,33,48,50,22,15,21,Northern,Cluster 0,3,lomkao,16.951,101.215
67,Phetchabun,4,Lom Kao,189,33,48,50,22,15,21,Northern,Cluster 0,3,lomkao,16.998,101.402
67,Phetchabun,4,Lom Kao,189,33,48,50,22,15,21,Northern,Cluster 0,3,lomkao,17.108,101.407
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.628,101.061
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.586,101.018
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.744,101.095
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.669,100.983
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.607,100.949
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.529,101.044
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.709,101.029
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.814,101.227
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.66,101.141
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.657,100.858
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.687,101.306
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.53,100.92
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.755,101.216
67,Phetchabun,5,Wichian Buri,410,71,104,110,49,32,45,Northern,Cluster 0,1,wichianburi,15.608,101.217
67,Phetchabun,6,Si Thep,219,38,56,59,26,17,24,Northern,Cluster 0,3,sithep,15.436,100.971
67,Phetchabun,6,Si Thep,219,38,56,59,26,17,24,Northern,Cluster 0,3,sithep,15.477,100.971
67,Phetchabun,6,Si Thep,219,38,56,59,26,17,24,Northern,Cluster 0,3,sithep,15.42,101.07
67,Phetchabun,6,Si Thep,219,38,56,59,26,17,24,Northern,Cluster 0,3,sithep,15.402,101.252
67,Phetchabun,6,Si Thep,219,38,56,59,26,17,24,Northern,Cluster 0,3,sithep,15.439,101.14
67,Phetchabun,6,Si Thep,219,38,56,59,26,17,24,Northern,Cluster 0,3,sithep,15.527,101.136
67,Phetchabun,6,Si Thep,219,38,56,59,26,17,24,Northern,Cluster 0,3,sithep,15.37,101.164
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,15.956,101.103
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,16.141,101.034
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,16.075,101.084
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,15.995,101.223
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,16.057,101.147
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,15.953,101.034
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,15.933,100.928
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,16.004,101.037
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,15.897,101.154
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,15.957,101.183
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,16.101,100.951
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,16.001,101.301
67,Phetchabun,7,Nong Phai,343,59,87,92,41,26,38,Northern,Cluster 0,1,nongphai,16.129,101.276
67,Phetchabun,8,Bueng Sam Phan,271,47,69,72,32,21,30,Northern,Cluster 0,1,buengsamphan,15.791,101.022
67,Phetchabun,8,Bueng Sam Phan,271,47,69,72,32,21,30,Northern,Cluster 0,1,buengsamphan,15.82,100.835
67,Phetchabun,8,Bueng Sam Phan,271,47,69,72,32,21,30,Northern,Cluster 0,1,buengsamphan,15.846,100.939
67,Phetchabun,8,Bueng Sam Phan,271,47,69,72,32,21,30,Northern,Cluster 0,1,buengsamphan,15.877,100.985
67,Phetchabun,8,Bueng Sam Phan,271,47,69,72,32,21,30,Northern,Cluster 0,1,buengsamphan,15.747,100.861
67,Phetchabun,8,Bueng Sam Phan,271,47,69,72,32,21,30,Northern,Cluster 0,1,buengsamphan,15.88,100.847
67,Phetchabun,8,Bueng Sam Phan,271,47,69,72,32,21,30,Northern,Cluster 0,1,buengsamphan,15.788,100.922
67,Phetchabun,8,Bueng Sam Phan,271,47,69,72,32,21,30,Northern,Cluster 0,1,buengsamphan,15.894,101.324
67,Phetchabun,8,Bueng Sam Phan,271,47,69,72,32,21,30,Northern,Cluster 0,1,buengsamphan,15.817,101.075
67,Phetchabun,9,Nam Nao,61,11,16,16,7,5,7,Northern,Cluster 0,3,namnao,16.709,101.71
67,Phetchabun,9,Nam Nao,61,11,16,16,7,5,7,Northern,Cluster 0,3,namnao,16.937,101.477
67,Phetchabun,9,Nam Nao,61,11,16,16,7,5,7,Northern,Cluster 0,3,namnao,16.764,101.681
67,Phetchabun,9,Nam Nao,61,11,16,16,7,5,7,Northern,Cluster 0,3,namnao,16.936,101.595
67,Phetchabun,10,Wang Pong,108,19,27,29,13,8,12,Northern,Cluster 0,3,wangpong,16.297,100.678
67,Phetchabun,10,Wang Pong,108,19,27,29,13,8,12,Northern,Cluster 0,3,wangpong,16.283,100.758
67,Phetchabun,10,Wang Pong,108,19,27,29,13,8,12,Northern,Cluster 0,3,wangpong,16.347,100.809
67,Phetchabun,10,Wang Pong,108,19,27,29,13,8,12,Northern,Cluster 0,3,wangpong,16.387,100.754
67,Phetchabun,10,Wang Pong,108,19,27,29,13,8,12,Northern,Cluster 0,3,wangpong,16.362,100.918
67,Phetchabun,11,Khao Kho,125,22,32,33,15,10,14,Northern,Cluster 0,3,khaokho,16.545,100.968
67,Phetchabun,11,Khao Kho,125,22,32,33,15,10,14,Northern,Cluster 0,3,khaokho,16.832,101.015
67,Phetchabun,11,Khao Kho,125,22,32,33,15,10,14,Northern,Cluster 0,3,khaokho,16.78,101.055
67,Phetchabun,11,Khao Kho,125,22,32,33,15,10,14,Northern,Cluster 0,3,khaokho,16.717,100.962
67,Phetchabun,11,Khao Kho,125,22,32,33,15,10,14,Northern,Cluster 0,3,khaokho,16.52,101.042
67,Phetchabun,11,Khao Kho,125,22,32,33,15,10,14,Northern,Cluster 0,3,khaokho,16.631,100.999
67,Phetchabun,11,Khao Kho,125,22,32,33,15,10,14,Northern,Cluster 0,3,khaokho,16.578,100.898
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.98,102.164
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.986,102.189
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,15.009,102.086
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.994,102.052
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,15.018,102.154
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,15.011,102.108
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.947,102.085
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,15.026,102.011
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.916,102.064
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.965,102.14
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.986,102.007
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,15.055,102.148
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,15.038,102.191
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,15.105,102.174
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.981,102.091
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.906,102.102
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,15.095,102.116
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.899,102.152
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.946,102.199
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,15.049,102.043
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.849,102.08
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.915,102.037
30,Nakhon Ratchasima,1,Mueang Nakhon Ratchasima,1991,412,347,398,221,210,403,Northeastern,Cluster 2,0,mueangnakhonratchasima,14.897,101.974
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.489,102.279
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.569,102.207
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.528,102.384
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.599,102.13
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.462,102.343
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.57,102.385
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.449,102.207
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.569,102.278
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.529,102.103
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.367,102.1
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.255,102.302
30,Nakhon Ratchasima,2,Khon Buri,315,65,55,63,35,33,64,Northeastern,Cluster 0,1,khonburi,14.301,102.196
30,Nakhon Ratchasima,3,Soeng Sang,190,39,33,38,21,20,38,Northeastern,Cluster 0,3,soengsang,14.426,102.429
30,Nakhon Ratchasima,3,Soeng Sang,190,39,33,38,21,20,38,Northeastern,Cluster 0,3,soengsang,14.457,102.54
30,Nakhon Ratchasima,3,Soeng Sang,190,39,33,38,21,20,38,Northeastern,Cluster 0,3,soengsang,14.526,102.448
30,Nakhon Ratchasima,3,Soeng Sang,190,39,33,38,21,20,38,Northeastern,Cluster 0,3,soengsang,14.278,102.398
30,Nakhon Ratchasima,3,Soeng Sang,190,39,33,38,21,20,38,Northeastern,Cluster 0,3,soengsang,14.247,102.474
30,Nakhon Ratchasima,3,Soeng Sang,190,39,33,38,21,20,38,Northeastern,Cluster 0,3,soengsang,14.325,102.552
30,Nakhon Ratchasima,4,Khong,195,40,34,39,22,21,40,Northeastern,Cluster 0,3,khong,15.397,102.357
30,Nakhon Ratchasima,4,Khong,195,40,34,39,22,21,40,Northeastern,Cluster 0,3,khong,15.449,102.266
30,Nakhon Ratchasima,4,Khong,195,40,34,39,22,21,40,Northeastern,Cluster 0,3,khong,15.371,102.403
30,Nakhon Ratchasima,4,Khong,195,40,34,39,22,21,40,Northeastern,Cluster 0,3,khong,15.451,102.334
30,Nakhon Ratchasima,4,Khong,195,40,34,39,22,21,40,Northeastern,Cluster 0,3,khong,15.368,102.466
30,Nakhon Ratchasima,4,Khong,195,40,34,39,22,21,40,Northeastern,Cluster 0,3,khong,15.314,102.368
30,Nakhon Ratchasima,4,Khong,195,40,34,39,22,21,40,Northeastern,Cluster 0,3,khong,15.496,102.167
30,Nakhon Ratchasima,4,Khong,195,40,34,39,22,21,40,Northeastern,Cluster 0,3,khong,15.5,102.28
30,Nakhon Ratchasima,4,Khong,195,40,34,39,22,21,40,Northeastern,Cluster 0,3,khong,15.445,102.407
30,Nakhon Ratchasima,4,Khong,195,40,34,39,22,21,40,Northeastern,Cluster 0,3,khong,15.474,102.08
30,Nakhon Ratchasima,5,Ban Lueam,54,11,9,11,6,6,11,Northeastern,Cluster 0,3,banlueam,15.571,102.103
30,Nakhon Ratchasima,5,Ban Lueam,54,11,9,11,6,6,11,Northeastern,Cluster 0,3,banlueam,15.625,102.136
30,Nakhon Ratchasima,5,Ban Lueam,54,11,9,11,6,6,11,Northeastern,Cluster 0,3,banlueam,15.54,102.057
30,Nakhon Ratchasima,5,Ban Lueam,54,11,9,11,6,6,11,Northeastern,Cluster 0,3,banlueam,15.571,102.187
30,Nakhon Ratchasima,6,Chakkarat,179,37,31,36,20,19,36,Northeastern,Cluster 0,3,chakkarat,15.052,102.353
30,Nakhon Ratchasima,6,Chakkarat,179,37,31,36,20,19,36,Northeastern,Cluster 0,3,chakkarat,15.07,102.424
30,Nakhon Ratchasima,6,Chakkarat,179,37,31,36,20,19,36,Northeastern,Cluster 0,3,chakkarat,15.013,102.498
30,Nakhon Ratchasima,6,Chakkarat,179,37,31,36,20,19,36,Northeastern,Cluster 0,3,chakkarat,14.852,102.502
30,Nakhon Ratchasima,6,Chakkarat,179,37,31,36,20,19,36,Northeastern,Cluster 0,3,chakkarat,15.027,102.432
30,Nakhon Ratchasima,6,Chakkarat,179,37,31,36,20,19,36,Northeastern,Cluster 0,3,chakkarat,14.931,102.506
30,Nakhon Ratchasima,6,Chakkarat,179,37,31,36,20,19,36,Northeastern,Cluster 0,3,chakkarat,14.874,102.385
30,Nakhon Ratchasima,6,Chakkarat,179,37,31,36,20,19,36,Northeastern,Cluster 0,3,chakkarat,14.938,102.427
30,Nakhon Ratchasima,7,Chok Chai,285,59,50,57,32,30,58,Northeastern,Cluster 0,1,chokchai,14.714,102.189
30,Nakhon Ratchasima,7,Chok Chai,285,59,50,57,32,30,58,Northeastern,Cluster 0,1,chokchai,14.864,102.189
30,Nakhon Ratchasima,7,Chok Chai,285,59,50,57,32,30,58,Northeastern,Cluster 0,1,chokchai,14.672,102.154
30,Nakhon Ratchasima,7,Chok Chai,285,59,50,57,32,30,58,Northeastern,Cluster 0,1,chokchai,14.763,102.172
30,Nakhon Ratchasima,7,Chok Chai,285,59,50,57,32,30,58,Northeastern,Cluster 0,1,chokchai,14.755,102.129
30,Nakhon Ratchasima,7,Chok Chai,285,59,50,57,32,30,58,Northeastern,Cluster 0,1,chokchai,14.811,102.243
30,Nakhon Ratchasima,7,Chok Chai,285,59,50,57,32,30,58,Northeastern,Cluster 0,1,chokchai,14.821,102.16
30,Nakhon Ratchasima,7,Chok Chai,285,59,50,57,32,30,58,Northeastern,Cluster 0,1,chokchai,14.631,102.184
30,Nakhon Ratchasima,7,Chok Chai,285,59,50,57,32,30,58,Northeastern,Cluster 0,1,chokchai,14.87,102.264
30,Nakhon Ratchasima,7,Chok Chai,285,59,50,57,32,30,58,Northeastern,Cluster 0,1,chokchai,14.716,102.237
30,Nakhon Ratchasima,8,Dan Khun Thot,358,74,62,72,40,38,72,Northeastern,Cluster 0,1,dankhunthot,15.157,101.87
